광고소재명,광고소재등록일,광고소재초수,대업종 분류,중업종 분류,소업종 분류,광고주명,광고회사명,광고제작사,AISAC_URL,실제재생초수
멕시카나 치토스치킨 : 반하게 될 거야 창업지원편,2023-10-31,30.0,식품,식품기타,식품제품종합,(주)멕시카나,(주)제일기획,제일기획,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/849385H01_1_23-TJ-10-003,15.02
멕시카나 치토스치킨 : 제국 창업지원편,2023-10-31,15.0,식품,식품기타,식품제품종합,(주)멕시카나,(주)제일기획,제일기획,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/849386H01_1_23-TJ-10-002,15.02
사계 겨울횡재상품 초특가전 : 울산하나로마트진장점편,2023-10-31,30.0,패션,패션기타,패션기타,주식회사 사계,(주)팝콘커뮤니케이션,팝콘커뮤니케이션,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/849340H01_1_23-TH-10-967,30.03
한방산업 한방흙침대 : 상쾌한 아침을편,2023-10-31,20.0,가정용품,가구류,침대,한방산업,(주)럭키프로덕션,미드나잇 프로덕션,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/849390H01_1_23-TJ-10-005,20.02
오케이저축은행 OK저축은행 OK페이통장 : 주네편,2023-10-31,15.0,"금융,보험및증권",금융및보험,금융및보험기타,(주)오케이저축은행,(주)뉴데이즈,버튼크리에이티브,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/849369H01_1_23-TH-10-982,15.02
아르떼미디어 여수 패션판매대전 : 초대합니다편,2023-10-31,30.0,패션,패션기타,패션기타,아르떼미디어(Arte media),(주)서현애드,서현애드,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/849342H01_1_23-TH-10-963,30.03
장터미디어 에일리광주콘서트 : 채워집니다편,2023-10-31,20.0,서비스,문화및공연,공연,주식회사 장터미디어,주식회사 장터미디어,주식회사 장터미디어,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/849339H01_1_23-TH-10-969,20.02
다이나핏코리아 다이나핏 : 2023FW 다이나핏편,2023-10-31,15.0,패션,스포츠전문복,스포츠전문복제품종합,주식회사 다이나핏 코리아,주식회사 에이치에스애드,팀웍스,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/849327H01_1_23-TH-10-965,15.02
마산시농협종합유통센터 : 11월 오픈편,2023-10-31,20.0,유통,대형유통,대형유통기타,마산시농협 종합유통센터,(주)한국디지털방송,(주)한국디지털방송,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/849328H01_1_23-TH-10-958,20.02
삼성전자 공익캠페인 : 우리아이 청소습관 키우기 EBS 콜라보편,2023-10-31,120.0,가정용전기전자,가사용전기전자,청소기,삼성전자(주),(주)제일기획,펑타이코리아,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/849331H01_1_23-TH-10-960,120.05
롯데렌터카 마이카 : 운전자편,2023-10-31,30.0,서비스,물품임대,운송장비임대,롯데렌탈(주),(주)대홍기획,대홍기획,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/850186H01_1_23-TH-11-547,15.02
롯데렌터카 마이카 : 운전자편,2023-10-31,15.0,서비스,물품임대,운송장비임대,롯데렌탈(주),(주)대홍기획,대홍기획,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/850186H01_1_23-TH-11-547,15.02
사회적기업아시아 사회적카페아시아 : 힐링카페편,2023-10-31,20.0,그룹및기업광고,기타광고,기타기업기타,사회적기업 아시아,주식회사 비원기획,주식회사 비원기획,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/849357H01_1_23-TH-10-973,20.02
롯데유통HQ 통합프로모션 : 롯데레드페스티벌편,2023-10-31,15.0,유통,대형유통,대형유통기타,롯데유통HQ(공동),(주)대홍기획,대홍기획,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/849370H01_1_23-TH-10-991,15.02
월트디즈니컴퍼니코리아 더마블스 : 극장대개봉편,2023-10-31,30.0,서비스,서비스기타,서비스기타,월트디즈니컴퍼니코리아 유한책임회사,레오버넷(주),레오버넷,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/849362H01_1_23-TH-10-974,30.03
멕시카나 멕시카나치킨 : 치토스치킨 본편 창업지원편,2023-10-31,30.0,식품,식품기타,식품제품종합,(주)멕시카나,(주)제일기획,제일기획,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/849387H01_1_23-TH-10-999,30.03
다이나핏코리아 다이나핏 : 2023FW 다이나핏편,2023-10-31,30.0,패션,스포츠전문복,스포츠전문복제품종합,주식회사 다이나핏 코리아,주식회사 에이치에스애드,팀웍스,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/849327H01_1_23-TH-10-965,15.02
그라시아스합창단 : 23년 크리스마스 칸타타 공연편,2023-10-31,20.0,서비스,문화및공연,공연,그라시아스 합창단,(주)우일기획,(주)우일기획,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/849326H01_1_23-TH-10-952,20.02
충청남도청 : 탄소중립경제특별도편,2023-10-31,40.0,관공서및단체,중앙및지방관공서,중앙관공서,충청남도청,(주)베리모먼트,(주)베리모먼트,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/849364H01_1_23-TH-10-980,40.04
롯데렌탈 롯데렌터카 마이카 : 운전자편,2023-10-31,30.0,서비스,물품임대,운송장비임대,롯데렌탈(주),(주)대홍기획,대홍기획,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/850186H01_1_23-TH-11-547,15.02
롯데렌터카 마이카 : 운전자편,2023-10-31,15.0,서비스,물품임대,운송장비임대,롯데렌탈(주),(주)대홍기획,대홍기획,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/850186H01_1_23-TH-11-547,15.02
하림 푸디버디 : 우리아이 입맛친구 라면편,2023-10-31,15.0,식품,대용식품,대용식품제품종합,(주)하림산업,주식회사 에이치에스애드,(주)에이치에스애드,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/849322H01_1_23-TH-10-946,15.02
하림 푸디버디 : 우리아이 입맛친구 본편,2023-10-31,30.0,식품,대용식품,대용식품제품종합,(주)하림산업,주식회사 에이치에스애드,(주)에이치에스애드,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/849321H01_1_23-TH-10-947,30.03
송어자조금 송어 : 캠핑편,2023-10-30,15.0,관공서및단체,관공서및단체기타,관공서및단체기업PR,송어자조금,,,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/849281H01_1_23-HC-10-078,15.02
그린패키지솔루션 유무 : 자연분해편,2023-10-30,15.0,기초재,목재및제지,목재,그린패키지솔루션,(주)오리콤,오리콤,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/849311H01_1_23-TH-10-944,15.02
보령컨슈머헬스케어 겔포스엘 : 주대리의 속사정편,2023-10-30,15.0,제약및의료,소화위장약,소화위장약제품종합,보령컨슈머헬스케어 주식회사,주식회사 에이치에스애드,(주)에이치에스애드,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/849302H01_1_23-TH-10-940,15.02
하림산업 하림 푸디버디 : 치킨편,2023-10-30,15.0,식품,대용식품,대용식품제품종합,(주)하림산업,주식회사 에이치에스애드,(주)에이치에스애드,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/859291H01_1_24-TH-06-551,15.02
넷플릭스 컨셉라인업 : 영어공부편,2023-10-30,30.0,서비스,문화및공연,문화및공연기타,넷플릭스서비시스코리아 유한회사,주식회사 에이치에스애드,비주얼인텔리전스,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/849263H01_1_23-TH-10-907,30.03
하림산업 하림 푸디버디 : 라면편,2023-10-30,15.0,식품,대용식품,대용식품제품종합,(주)하림산업,주식회사 에이치에스애드,(주)에이치에스애드,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/865097H01_1_24-TH-10-745,15.02
국가보훈부 유엔참전용사 국제추모의 날 : 홍보편,2023-10-30,20.0,관공서및단체,중앙및지방관공서,중앙관공서,국가보훈부,한국언론진흥재단,주식회사 윈스토리코리아,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/849312H01_1_23-TH-10-906,20.02
"우주텍  르모통 : 산책, 롯데온편",2023-10-30,15.0,패션,신발류,캐주얼화,주식회사 우주텍,(주)에스비에스엠앤씨,(주)에스비에스엠앤씨,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/849289H01_1_23-TH-10-933,15.02
울산정보산업진흥원 울산콘텐츠코리아랩 : 숏폼 공모전 수상작편,2023-10-30,15.0,관공서및단체,관공서및단체기타,관공서및단체기타,재단법인 울산정보산업진흥원,(주)엘리,엘리미디어,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/849270H01_1_23-TH-10-923,15.02
팔곡에프시 얼큰버섯 칼국수 : 퐁당퐁당편,2023-10-30,20.0,서비스,서비스기타,서비스기타,팔곡(FC)에프시,주식회사클루엔터테인먼트,백운프로덕션,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/849267H01_1_23-TH-10-927,20.02
"동서식품 카누 스틱 아메리카노 : 지금, 바로, 여기편",2023-10-30,15.0,음료및기호식품,음료및기호식품기타,음료및기호식품기타,동서식품(주),(주)제일기획,것(Gut),https://aisac.kobaco.co.kr/site/main/advideo/video/uu/849252H01_1_23-TH-10-911,15.02
"우주텍 르무통 : 의사, 롯데온편",2023-10-30,15.0,패션,신발류,캐주얼화,주식회사 우주텍,(주)에스비에스엠앤씨,(주)에스비에스엠앤씨,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/849288H01_1_23-TH-10-932,15.02
넷플릭스 스토리텔링 : 베컴편,2023-10-30,30.0,서비스,문화및공연,문화및공연기타,넷플릭스서비시스코리아 유한회사,주식회사 에이치에스애드,(주)에이치에스애드,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/849310H01_1_23-TH-10-943,30.03
"우주텍 르무통 : 여행, 롯데온편",2023-10-30,15.0,패션,신발류,캐주얼화,주식회사 우주텍,(주)에스비에스엠앤씨,(주)에스비에스엠앤씨,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/849287H01_1_23-TH-10-934,15.02
나무산업개발 효성 해링턴 플레이스 제주 : 분양문의편,2023-10-30,20.0,"건설,건재및부동산",부동산임대및매매,아파트임대및매매,(주)나무산업개발,(주)휴엔아이,(주)레이웍스,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/849260H01_1_23-TH-10-905,20.02
동서식품 카누 스틱 : 나를 위한 카페 수정편,2023-10-30,15.0,음료및기호식품,음료및기호식품기타,음료및기호식품기타,동서식품(주),(주)제일기획,것(Gut),https://aisac.kobaco.co.kr/site/main/advideo/video/uu/849257H01_1_23-TH-10-912,15.02
보령컨슈머헬스케어 용각산쿨 : 단도직입편,2023-10-30,15.0,제약및의료,"이비인후,치과및안과용제",진해거담제,보령컨슈머헬스케어 주식회사,(주)이노레드,러브앤드머니,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/849256H01_1_23-TH-10-916,15.02
디케이아시아 욍길역로열파크씨티 : 만들어갑니다편,2023-10-30,30.0,"건설,건재및부동산",건설,건설,디케이아시아,,,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/849314H01_1_23-HC-10-088,30.03
하림산업 푸디버디 : 눈 뜨다 치킨편,2023-10-30,15.0,식품,대용식품,대용식품제품종합,(주)하림산업,주식회사 에이치에스애드,(주)에이치에스애드,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/849241H01_1_23-TH-10-897,15.02
롯데유통HQ 롯데레드페스티벌 : 어디서나편,2023-10-30,15.0,유통,대형유통,대형유통기타,롯데유통HQ(공동),(주)대홍기획,대홍기획,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/849297H01_1_23-TH-10-942,15.02
하림산업 푸디버디 : 카운트다운편,2023-10-30,30.0,식품,대용식품,대용식품제품종합,(주)하림산업,주식회사 에이치에스애드,(주)에이치에스애드,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/849294H01_1_23-TH-10-937,30.03
하림산업 푸디버디 :  눈 뜨다 라면편,2023-10-30,15.0,식품,대용식품,대용식품제품종합,(주)하림산업,주식회사 에이치에스애드,(주)에이치에스애드,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/858776H01_1_24-TH-06-154,15.02
케이비손해보험 KB다이렉트 : 꼼꼼히편,2023-10-30,15.0,"금융,보험및증권",금융및보험,손해보험,주식회사 케이비손해보험,주식회사 에이치에스애드,클컴퍼니,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/849317H01_1_23-HC-10-090,15.02
롯데웰푸드 빼빼로 : 내가편,2023-10-30,15.0,식품,제과,비스켓및쿠키,롯데웰푸드(주),(주)대홍기획,대홍기획,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/849301H01_1_23-TH-10-941,15.02
디케이아시아 욍길역로열파크씨티 : 솔로댄스편,2023-10-30,15.0,"건설,건재및부동산",건설,건설,디케이아시아,,,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/849316H01_1_23-HC-10-086,15.02
지엠엔지니어링 : 높입니다편,2023-10-30,20.0,"건설,건재및부동산",건설,건설,(주)지엠엔지니어링,,,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/849313H01_1_23-HC-10-085,20.02
봄소와 : 잘 샀다 할인자막편,2023-10-30,15.0,가정용품,가구류,가정용가구,봄소와 주식회사,직거래,펜타브리드,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/849254H01_1_23-TH-10-917,15.02
넷플릭스서비시스코리아 넷플릭스 : 브랜드 소개팅편,2023-10-30,30.0,서비스,문화및공연,문화및공연기타,넷플릭스서비시스코리아 유한회사,주식회사 에이치에스애드,(주)에이치에스애드,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/849253H01_1_23-TH-10-910,30.03
옥스팜코리아 가자지구 긴급구호 요청 : 절실합니다편,2023-10-30,60.0,관공서및단체,단체,민간단체,옥스팜코리아,,,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/849283H01_1_23-HC-10-080,60.06
한림제약 호르반 : 돼편,2023-10-30,15.0,제약및의료,제약및의료기타,제약및의료기타,한림제약(주),(주)케이이씨씨,(주)케이이씨씨,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/849268H01_1_23-TH-10-930,15.02
에몬스가구 신창전시장 에몬스 : 요즘 생각편,2023-10-30,15.0,가정용품,가구류,가구류제품종합,에몬스가구 신창전시장,(주)우일기획,(주)우일기획,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/849250H01_1_23-TH-10-922,15.02
뉴트리원 비비랩 : 더 콜라겐 본편,2023-10-30,15.0,식품,건강식품,건강식품제품종합,주식회사 뉴트리원,(주)디블렌트,봄센(주),https://aisac.kobaco.co.kr/site/main/advideo/video/uu/849269H01_1_23-TH-10-924,30.03
디케이아시아 : 왕길역 로열파크 분양홍보편,2023-10-30,30.0,"건설,건재및부동산",건설,건설제품종합,디케이아시아,디케이아시아,,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/849315H01_1_23-HC-10-087,30.03
코웨이 icon정수기2 : 혁신편,2023-10-30,15.0,가정용품,주방용품,정수기,코웨이(주),(주)에스엠컬처앤콘텐츠 광고사업부문,(주)에스엠컬처앤콘텐츠 광고사업부문,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/849237H01_1_23-TH-10-893,15.02
인천광역시교육청 인천교육홍보 캠페인 : 아이돌편,2023-10-30,15.0,관공서및단체,관공서및단체기타,관공서및단체기업PR,인천광역시교육청,인천광역시교육청,,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/849308H01_1_23-HC-10-083,15.02
한국산업인력공단경북서부지사 : 능력개발전담주치의 관리자편,2023-10-30,20.0,관공서및단체,관공서및단체기타,관공서및단체기업PR,한국산업인력공단경북서부지사,직거래,직거래,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/849266H01_1_23-TH-10-928,20.02
유니세프 정기후원 : 유니세프 하와편,2023-10-30,60.0,관공서및단체,관공서및단체기타,관공서및단체기타,유니세프,유니세프,,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/849282H01_1_23-HC-10-079,60.06
한림제약 호르반 : 활동력에 반하다,2023-10-30,20.0,제약및의료,제약및의료기타,제약및의료기타,한림제약(주),(주)케이이씨씨,(주)케이이씨씨,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/849264H01_1_23-TH-10-929,20.02
동서식품 미떼 : 아빠 T야편,2023-10-30,15.0,음료및기호식품,기호식품,코코아,동서식품(주),(주)메이트인디펜던스,(주)메이트인디펜던스,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/849246H01_1_23-TH-10-913,15.02
옥시 스트렙실 : 모든 순간을 누리세요편,2023-10-30,15.0,제약및의료,감기약,감기약기타,옥시,옥시,,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/849307H01_1_23-HC-10-082,15.02
넷플릭스서비시스코리아  넷플릭스 : 브랜드 소개팅편,2023-10-30,15.0,서비스,문화및공연,문화및공연기타,넷플릭스서비시스코리아 유한회사,주식회사 에이치에스애드,(주)에이치에스애드,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/849253H01_1_23-TH-10-910,30.03
